2007-04-11 11:00:16!AIVDM,1,1,,A,139I@U0P000eea2NVAfP0?w20@D4,0*67
2007-04-11 11:00:16!AIVDM,1,1,,A,15S2il0019awHpTD=?A:S8W40<2p,0*4F
2007-04-11 11:00:16!AIVDM,1,1,,A,13:1`6003TOtg2FLsH:lQCbv0HD5,0*18
2007-04-11 11:00:16!AIVDM,1,1,,A,169DsK?P098K>0>FC1?sgOw02HC>,0*51
2007-04-11 11:00:16!AIVDM,1,1,,A,344OEbU0008JpuDFCnp0008v0000,0*4E
2007-04-11 11:00:16!AIVDM,1,1,,A,13:1`6003TOtg2FLsH:lQCbv0HD5,0*18
2007-04-11 11:00:16!AIVDM,1,1,,A,16K2MB0001`L:e`F@v=61K5204C@,0*44
2007-04-11 11:00:16!AIVDM,1,1,,A,169fVt80008K2bBFC@@ou`wp0pDV,0*1F
2007-04-11 11:00:16!AIVDM,1,1,,A,169FLaPP0`8KwUVFCW6C6gvv08Da,0*7F
2007-04-11 11:00:16!AIVDM,1,1,,A,168uVM000N8K9o:FCk0ts0;20<45,0*7B
2007-04-11 11:00:16!AIVDM,1,1,,A,15S<K0?P018JfL@FCow:Iww22D2W,0*0F
2007-04-11 11:00:16!AIVDM,1,1,,A,169>Qq00008Jb1<FD@oeomK40D35,0*5C
2007-04-11 11:00:16!AIVDM,1,1,,A,177;Up0013`K@jhFC8wd79jv08Ci,0*7C
2007-04-11 11:00:16!AIVDM,1,1,,A,169w9R0tin`MdV`F?hD;3`m40@Ck,0*04
2007-04-11 11:00:16!AIVDM,1,1,,A,16K8?WgP?w<tSF0l4Q@>4?wb0d4N,0*6F
2007-04-11 11:00:16!AIVDM,1,1,,A,169UCFgP1O8KIKHFBpi;3?w200Ra,0*64
2007-04-11 11:00:16!AIVDM,1,1,,A,15EE9n00008JsChFCjr0Ka=20<3I,0*21
2007-04-11 11:00:16!AIVDM,1,1,,A,169<k4P0008KuO4FBkvQ;1;p0PR9,0*64
2007-04-11 11:00:16!AIVDM,1,1,,A,169AAr00008JPO<FDRp:44Q204C@,0*45
2007-04-11 11:00:16!AIVDM,1,1,,A,169E?iP0028Lj=TFBHQsihU42HCs,0*5A
2007-04-11 11:00:16!AIVDM,1,1,,A,13u?oh?01c0mCiJQ2epbLpC000Rm,0*6D
2007-04-11 11:00:16!AIVDM,1,1,,A,15>iBh0023Oq6KHLW0?;C8s20<0N,0*32
2007-04-11 11:00:16!AIVDM,2,1,6,A,53=kl63NhHdCTP8oP01<T@E:1=Dp000000000016=h9;658i090Aj2@H0000,0*24
2007-04-11 11:00:16!AIVDM,2,2,6,A,00000000000,2*22
2007-04-11 11:00:16!AIVDM,1,1,,A,13=pPp001vOo7DdLs5fRMQvt04C@,0*1E
2007-04-11 11:00:16!AIVDM,1,1,,A,18JSeV0000Jg`mJJ7HtGnF=42HD6,0*40
2007-04-11 11:00:16!AIVDM,1,1,,A,13n:9`00000d28DQmCR2CVs40<02,0*70
2007-04-11 11:00:16!AIVDM,1,1,,A,15C8B>001o43Va<>PfEPlPQ40HD6,0*39
2007-04-11 11:00:16!AIVDM,2,1,7,A,53=kl63NhHdCTP8oP01<T@E:1=Dp000000000016=h9;658i090Aj2@H3@DR,0*40
2007-04-11 11:00:16!AIVDM,2,2,7,A,CP@00000000,2*40
2007-04-11 11:00:16!AIVDM,1,1,,A,339URQ503T0OmC<No0Ub081200TA,0*7E
2007-04-11 11:00:16!AIVDM,1,1,,A,100000?P?w<tSF0l4Q@>4?wv0000,0*10
2007-04-11 11:00:16!AIVDM,1,1,,A,15WOsl0000JA7R0>geb0FSeP0<0D,0*4D
2007-04-11 11:00:16!AIVDM,1,1,,A,13P7hlP01;Pb@n8NoaW1MQ=20@D8,0*30
2007-04-11 11:00:16!AIVDM,1,1,,A,13ct::00000`nV4IJ3A8W:1000R`,0*78
2007-04-11 11:00:16!AIVDM,1,1,,A,13HO5o0P3D00GE6LDBUD@Ow208D9,0*3E
2007-04-11 11:00:16!AIVDM,1,1,,A,13M@?lgP00Oat=dP52o=h?w40L0>,0*2D
2007-04-11 11:00:16!AIVDM,1,1,,A,15CTv:2P0@09@hRGTDJrS5?000S7,0*7A
2007-04-11 11:00:16!AIVDM,1,1,,A,133hik0000018BTMLhuKsaW20HOd,0*21
2007-04-11 11:00:16!AIVDM,1,1,,A,15?Qt280008Jb3HFD>8aH;?408D0,0*08
2007-04-11 11:00:16!AIVDM,1,1,,A,10004Nw0003swt0>C@BG?gw20D14,0*3D
2007-04-11 11:00:16!AIVDM,1,1,,A,169I4ng0028VTNRDauio@mi42HCw,0*10
2007-04-11 11:00:16!AIVDM,1,1,,A,B3P7O4@007ufPSW@B0`03wi5oP06,0*38
2007-04-11 11:00:16!AIVDM,1,1,,A,13HO5o0P3D00GE6LDBUD@Ow208D9,0*3E
2007-04-11 11:00:16!AIVDM,2,1,8,A,53f9M801hj<cTPAGD00nuJ0iUD8uJ0u8huH4000t4933=54`0:C0Dp400000,0*75
2007-04-11 11:00:16!AIVDM,2,2,8,A,00000000000,2*2C
2007-04-11 11:00:16!AIVDM,1,1,,A,35VSDr0PAQ0B<KtMKV=8r7;200>A,0*74
2007-04-11 11:00:16!AIVDM,1,1,,A,13U9It5000q<RmhA12L79Uk20TC@,0*01
2007-04-11 11:00:16!AIVDM,1,1,,A,15E02B80008ca6tEOAvuunq400R;,0*28
2007-04-11 11:00:16!AIVDM,1,1,,A,13n=Dh2P000ndAvQ1>Uh0?w000SB,0*0E
2007-04-11 11:00:16!AIVDM,1,1,,A,13f91j000;06pP<ML9<UIBm00<1;,0*30
2007-04-11 11:00:16!AIVDM,1,1,,A,14RW?T002805SR<MMNubdpUp2t3:,0*58
2007-04-11 11:00:16!AIVDM,1,1,,A,14RppN00000BgcdMfvt7m97:0d20,0*3C
2007-04-11 11:00:16!AIVDM,1,1,,A,17tCh<@0007KPr@0m7kR6r;@0@G1,0*47
2007-04-11 11:00:16!AIVDM,1,1,,A,168uqh001nOs1J`Ld=l2u2E>00SH,0*61
2007-04-11 11:00:16!AIVDM,2,1,2,A,5CbGPh02;o`=0D5R221=TiHT6222222222222216<@:7858W0<lP@B1H0000,0*12
2007-04-11 11:00:16!AIVDM,2,2,2,A,00000000000,2*26
2007-04-11 11:00:16!AIVDM,1,1,,A,13ktu6P02m06STTMLjNd0Ie<0HFo,0*22
2007-04-11 11:00:16!AIVDM,1,1,,A,14RppN00000BgcdMfvt7m97:0d20,0*3C
2007-04-11 11:00:16!AIVDM,1,1,,A,13AQRt80000fiV8P8bvWSag=@<0J,0*0E
2007-04-11 11:00:16!AIVDM,1,1,,A,1CThT60P2D1dVqlEULeM2gv80000,0*6D
2007-04-11 11:00:16!AIVDM,1,1,,A,139L4K0P01PdGtvO4L;7Aww80HFB,0*00
2007-04-11 11:00:16!AIVDM,1,1,,A,100000?P?w<tSF0l4Q@>4?wv0000,0*10
2007-04-11 11:00:16!AIVDM,1,1,,A,13nddT002OP9qHTMP0<8L6k<0<4;,0*60
2007-04-11 11:00:16!AIVDM,1,1,,A,15A>MF?P003uCp>>KAdd4?w:20Sr,0*23
2007-04-11 11:00:16!AIVDM,1,1,,A,369<rpPP0V8JdN2FCU5Cngw>0RqQ,0*0C
2007-04-11 11:00:16!AIVDM,1,1,,A,13@ngHPP00Ph:RROHrH1Vgw<00RW,0*54
2007-04-11 11:00:16!AIVDM,1,1,,A,35N02CUP00G?nJRKA;Vh0?w:0000,0*69
2007-04-11 11:00:16!AIVDM,1,1,,A,15Mrv5UP1SI<NfpA0t8rlww:08Fh,0*2B
2007-04-11 11:00:16!AIVDM,1,1,,A,13aWqp3000OWNAPDcH6;8bc80`G6,0*15
2007-04-11 11:00:16!AIVDM,1,1,,A,14RIp600000Vp5PNQAIP0FG40<0S,0*20
2007-04-11 11:00:16!AIVDM,1,1,,A,135K@@001L24kFpI41oQOQC<04C@,0*68
2007-04-11 11:00:16!AIVDM,1,1,,A,13IbQQ8000Os0<0M4hi02W;<88G7,0*5D
2007-04-11 11:00:16!AIVDM,2,1,3,A,55RpUN02>=wO<DLs@00m<>0hDTLP00000000001?2Sw@@55gNPQDk40@0000,0*71
2007-04-11 11:00:16!AIVDM,2,2,3,A,00000000000,2*27
2007-04-11 11:00:16!AIVDM,1,1,,A,181:K8@1BFOv<3lLMt>eDba>0@G7,0*2F
2007-04-11 11:00:16!AIVDM,1,1,,A,13N96R0000OnKLpPdhE1k2S@0hG7,0*2B
2007-04-11 11:00:16!AIVDM,2,1,4,A,53bw7r02<P;q0P@r220l4E9<f1Hh458@TpLDr21??I6==5B70?US0@DQ2CQi,0*50
2007-04-11 11:00:16!AIVDM,2,2,4,A,CaRpR3k3AH0,2*10
2007-04-11 11:00:16!AIVDM,1,1,,A,3CHO3`P00>Om<5BJtQ`3?BE>20gi,0*33
2007-04-11 11:00:16!AIVDM,2,1,5,A,55RpUN02>=wO<DLs@00m<>0hDTLP00000000001?2Sw@@55gNPQDk40@0000,0*77
2007-04-11 11:00:16!AIVDM,2,2,5,A,00000000000,2*21
2007-04-11 11:00:16!AIVDM,1,1,,A,35Mj3HP00uo?IuLK;tMGKUm>0000,0*3A
2007-04-11 11:00:16!AIVDM,1,1,,A,13IbQQ8000Os0<0M4hi02W;<88G7,0*5D
2007-04-11 11:00:16!AIVDM,1,1,,A,143Ptb0P00R>0B<JbWDP0?w>2@G7,0*3B
2007-04-11 11:00:16!AIVDM,1,1,,A,13N96R0000OnKLpPdhE1k2S@0hG7,0*2B
2007-04-11 11:00:16!AIVDM,1,1,,A,13fr>>0001wjbIdNOu<K8IW@0D0R,0*10
2007-04-11 11:00:16!AIVDM,1,1,,A,13UL5@002;PfVmpQ44w:<`=>0@G8,0*70
2007-04-11 11:00:16!AIVDM,1,1,,A,1CTOJL0P1e1djMBERo?=Cgw88000,0*54
2007-04-11 11:00:16!AIVDM,2,1,6,A,57117j01uOiL7HG;WW<4j0`48E:37L000000001660>;765@N63EDhAQ0000,0*1A
2007-04-11 11:00:16!AIVDM,2,2,6,A,00000000000,2*22
2007-04-11 11:00:16!AIVDM,1,1,,A,13UKBN0P2qwbi@DDb33b2`3800S9,0*1A
2007-04-11 11:00:16!AIVDM,1,1,,A,19NWqgi0137Kkun0f07`AVm>0<9@,0*76
2007-04-11 11:00:16!AIVDM,1,1,,A,14huQ60P010:0wfGc;RG??w<04C@,0*55
2007-04-11 11:00:16!AIVDM,1,1,,A,13M@@QP02sP8>k2M:Qpk32O<0@Fe,0*0A
2007-04-11 11:00:16!AIVDM,1,1,,A,16KPj7h001aRfCJCfN>aps?>2D1C,0*50
2007-04-11 11:00:16!AIVDM,1,1,,A,15Mwa4PP00IS47JA7qR`k?w>0<5S,0*5C
2007-04-11 11:00:16!AIVDM,1,1,,A,181:K8@1BFOv<3lLMt>eDba>0@G7,0*2F
2007-04-11 11:00:16!AIVDM,1,1,,A,181:K8@1BFOv<3lLMt>eDba>0@G7,0*2F
2007-04-11 11:00:16!AIVDM,1,1,,A,13=r>@022n0H8PVHi76PN0K60hG5,0*54
2007-04-11 11:00:16!AIVDM,2,1,7,A,5CbGPh02;o`=0D5R221=TiHT6222222222222216<@:7858W0<lP@B1H53p0,0*51
2007-04-11 11:00:16!AIVDM,2,2,7,A,SlQ1@EF8880,2*07
2007-04-11 11:00:16!AIVDM,1,1,,A,13mCUL000I0bjf8Nvk>221e:0@00,0*7F
2007-04-11 11:00:16!AIVDM,1,1,,A,15ORqd802d059<hLsLU221U@0@G9,0*10
2007-04-11 11:00:16!AIVDM,2,1,8,A,57117j01uOiL7HG;WW<4j0`48E:37L000000001660>;765@N63EDhAQPB80,0*0E
2007-04-11 11:00:16!AIVDM,2,2,8,A,@UH120@R@00,2*20
2007-04-11 11:00:16!AIVDM,1,1,,A,15ORqd802d059<hLsLU221U@0@G9,0*10
2007-04-11 11:00:16!AIVDM,1,1,,A,13QH<L002=0=cQ8MIq6jHQu80<1H,0*4D
2007-04-11 11:00:16!AIVDM,1,1,,A,3C:5uL50000mr`tO18tckb740000,0*05
2007-04-11 11:00:16!AIVDM,1,1,,A,181550PP000fjt<P87l4M?w@00Re,0*2F
2007-04-11 11:00:16!AIVDM,1,1,,A,13UL5@002;PfVmpQ44w:<`=>0@G8,0*70
2007-04-11 11:00:16!AIVDM,1,1,,A,35MwV6PPAeJdql6G@jbRO2;@0000,0*00
2007-04-11 11:00:16!AIVDM,1,1,,A,1591gKPP00Hwhej<edNFWOw@04C@,0*43
2007-04-11 11:00:16!AIVDM,1,1,,A,15OTjj0001IS5p>@b<MI0HG@0@G7,0*3C
2007-04-11 11:00:16!AIVDM,1,1,,A,33h7ccU001NGwMJTa6lp?7G80000,0*0C
2007-04-11 11:00:16!AIVDM,1,1,,A,15@fNN00018L@uDFC:==U@u>04C@,0*66
2007-04-11 11:00:16!AIVDM,1,1,,A,15Mr3n0P1EI<IvJA16WL0Ow>00Si,0*05
2007-04-11 11:00:17!AIVDM,1,1,,A,14QIjR0P34I<tg0?u<qhLgw>04C@,0*38
2007-04-11 11:00:17!AIVDM,1,1,,A,139L0eP000PfOIJO76Hb?Ag@24C@,0*26
2007-04-11 11:00:17!AIVDM,1,1,,A,144E<J0P00R>0cHJb`b00?w>2@G8,0*62
2007-04-11 11:00:17!AIVDM,1,1,,A,15OK5d0P00G<MMTL=rNLG?w>0L0k,0*2F
2007-04-11 11:00:17!AIVDM,1,1,,A,13UGLH00001chTNEhLM0iIu>2D2F,0*67
2007-04-11 11:00:17!AIVDM,1,1,,A,19NS93@02Cwsvl`LlWo6DE=<H<1c,0*4E
2007-04-11 11:00:17!AIVDM,1,1,,A,15Ms110P07I<R2jA0v30Agw@0@G8,0*1E
2007-04-11 11:00:17!AIVDM,1,1,,A,15N4ClP01=IT:I@@w4@e0bO<08G8,0*45
2007-04-11 11:00:17!AIVDM,1,1,,A,14eG;ph037o9q4DL;r52v2K80<1e,0*2C
2007-04-11 11:00:17!AIVDM,1,1,,A,19NS93@02Cwsvl`LlWo6DE=<H<1c,0*4E
2007-04-11 11:00:17!AIVDM,1,1,,A,19NS93@02Cwsvl`LlWo6DE=<H<1c,0*4E
2007-04-11 11:00:17!AIVDM,1,1,,A,16T16`20008Jt2`FCh;5ASW>04C@,0*5B
2007-04-11 11:00:17!AIVDM,1,1,,A,13P7R=hP3C03vcnMMQRk6gw<00SF,0*7B
2007-04-11 11:00:17!AIVDM,1,1,,A,15?GkV000eWKihP0eCDqt`1>80S;,0*27
2007-04-11 11:00:17!AIVDM,1,1,,A,15S3`P0000rC`T@59j@840u<0<20,0*6A
2007-04-11 11:00:17!AIVDM,1,1,,A,13WAE:002EwUWwrDTOab5H1@0<2<,0*18
2007-04-11 11:00:17!AIVDM,1,1,,A,169DO@PP008SIiBFmJKBL?w>24C@,0*0D
2007-04-11 11:00:17!AIVDM,1,1,,A,19NS93@02Cwsvl`LlWo6DE=<H<1c,0*4E
2007-04-11 11:00:17!AIVDM,1,1,,A,14Rj>d0000OvDfDNfp0b827@00RW,0*6C
2007-04-11 11:00:17!AIVDM,1,1,,A,19NWrgP04445PUf>du25u4g@00SE,0*78
2007-04-11 11:00:17!AIVDM,1,1,,A,1000qO?P?w<tSF0l4Q@>4?wv0P00,0*4E
2007-04-11 11:00:17!AIVDM,1,1,,A,14aGg@00010UIKvNaCin=:U@2`G:,0*64
2007-04-11 11:00:17!AIVDM,1,1,,A,18S`m08P0h7Kw=H0eoEqmOw>0D38,0*15
2007-04-11 11:00:17!AIVDM,1,1,,A,1;UgjLOP001uWqtHCfWpD?w>2<0F,0*31
2007-04-11 11:00:17!AIVDM,1,1,,A,14eGEMh019G<GG0L=kvcsaU@20Rf,0*2C
2007-04-11 11:00:17!AIVDM,1,1,,A,33TU`p801MQd<9tEeNT1a7A<09lP,0*12
2007-04-11 11:00:17!AIVDM,1,1,,A,339EF>PvAR0jRIHOS2h7DUk>00sh,0*30
2007-04-11 11:00:17!AIVDM,1,1,,A,339EF>PvAR0jRIHOS2h7DUk>00sh,0*30
2007-04-11 11:00:17!AIVDM,1,1,,A,14QsFIh000OkWjrMMuSR59e@08G;,0*14
2007-04-11 11:00:17!AIVDM,1,1,,A,15MwdgPP03I=tcf@ji6Ppgw>0HFl,0*34
2007-04-11 11:00:17!AIVDM,1,1,,A,13adv61P?w<tSF0l4Q@>4?wv0t0W,0*7B
2007-04-11 11:00:17!AIVDM,2,1,7,A,53RmF:01`9uU=WGC7@0duE8u<00000000000001@5h>550wW0:PCQ4Slh000,0*0A
2007-04-11 11:00:17!AIVDM,2,2,7,A,00000000000,2*23
2007-04-11 11:00:17!AIVDM,1,1,,A,13bQ=n002>Ohpw4LJB`REiu80@GG,0*3B
2007-04-11 11:00:17!AIVDM,1,1,,A,13M@>TS00609jB@N5ap02K?<0@GG,0*17
2007-04-11 11:00:17!AIVDM,1,1,,A,14QsFuhP2c0brr6I=AS<=ww@04C@,0*1F
2007-04-11 11:00:17!AIVDM,2,1,8,A,55MwN@000001L@?;C;DH5@<5B22222222222220O0h?350lg0755DS`40000,0*39
2007-04-11 11:00:17!AIVDM,2,2,8,A,00000000000,2*2C
2007-04-11 11:00:17!AIVDM,1,1,,A,13tuE<00080hDvJQ0?@j:rcB00Sm,0*57
2007-04-11 11:00:17!AIVDM,1,1,,A,13B2140020018gJLWJlQhiI<08GG,0*57
2007-04-11 11:00:17!AIVDM,1,1,,A,169E2@fOh38OhCdBL?@JKWo@04C@,0*6A
2007-04-11 11:00:17!AIVDM,2,1,1,A,55MwN@000001L@?;C;DH5@<5B22222222222220O0h?350lg0755DS`4iDUc,0*2B
2007-04-11 11:00:17!AIVDM,2,2,1,A,SADQ@EF8880,2*59
2007-04-11 11:00:17!AIVDM,1,1,,A,16Kb<@000:8LbL@=uPH<<9k<04C@,0*5D
2007-04-11 11:00:17!AIVDM,1,1,,A,138:K<00007LDR00gra8e`7@04C@,0*05
2007-04-11 11:00:17!AIVDM,1,1,,A,19NWq;002GOi1VPNWvL3h2u@0L0s,0*59
2007-04-11 11:00:17!AIVDM,1,1,,A,13KFKug0011`p3pR>A2:@4k>00SC,0*37
2007-04-11 11:00:17!AIVDM,2,1,2,A,53PWbv02;COm`UDs@0058=@T>0HuP0000000001611u9956V0BAkm21CPUDQ,0*2D
2007-04-11 11:00:17!AIVDM,2,2,2,A,h0000000000,2*7E
2007-04-11 11:00:17!AIVDM,1,1,,A,3CIUmQ35htwm2Q8JvnSufPK>00rh,0*00
2007-04-11 11:00:17!AIVDM,1,1,,A,13MF`40000Ovs3NM5LDqw2c@20Rh,0*13
2007-04-11 11:00:17!AIVDM,1,1,,A,33bf641001Os6HVOAfApw1U<01v0,0*05
2007-04-11 11:00:17!AIVDM,1,1,,A,13aMmF0001OwW2PLCat4UGWB08GG,0*0E
2007-04-11 11:00:17!AIVDM,1,1,,A,33bf641001Os6HVOAfApw1U<01v0,0*05
2007-04-11 11:00:17!AIVDM,1,1,,A,13uejh001EPigiRNo=G6BU3<0@GG,0*22
2007-04-11 11:00:17!AIVDM,1,1,,A,368sUlgOib8KqntFAi4;Jn?@210P,0*33
2007-04-11 11:00:17!AIVDM,1,1,,A,13mStD02B?0E>FHNu9G=w;980L0Q,0*38
2007-04-11 11:00:17!AIVDM,1,1,,A,19NS::P02CIJDA0;POI4@SM@04C@,0*54
2007-04-11 11:00:17!AIVDM,1,1,,A,13mStD02B?0E>FHNu9G=w;980L0Q,0*38
2007-04-11 11:00:17!AIVDM,1,1,,A,13tuE<00080hDvJQ0?@j:rcB00Sm,0*57
2007-04-11 11:00:17!AIVDM,1,1,,A,13MF`40000Ovs3NM5LDqw2c@20Rh,0*13
2007-04-11 11:00:17!AIVDM,1,1,,A,15N315P000Idt>0AVRePfTS@04C@,0*3A
2007-04-11 11:00:17!AIVDM,1,1,,A,13=Cu2001S1217<E0qNcJ9C88hGG,0*37
2007-04-11 11:00:17!AIVDM,1,1,,A,144mjF0P17PnL<hPNbbP7gw:00SS,0*45
2007-04-11 11:00:17!AIVDM,1,1,,A,13tfgV002:QCehpQ6rPQ4@s<04C@,0*48
2007-04-11 11:00:17!AIVDM,1,1,,A,15MwMD0P00ISudVA8PbP0?w<0@GF,0*02
2007-04-11 11:00:17!AIVDM,1,1,,A,19NWruh02MP86htMD90`IVi>00SU,0*7B
2007-04-11 11:00:17!AIVDM,1,1,,A,13bjjn801`ORNkpLo5DUQ4=@0D0?,0*5D
2007-04-11 11:00:17!AIVDM,1,1,,A,138>d`002b05WhVM8aK`=VU>0HGH,0*52
2007-04-11 11:00:17!AIVDM,1,1,,A,13MF`40000Ovs3NM5LDqw2c@20Rh,0*13
2007-04-11 11:00:17!AIVDM,1,1,,A,100000?P?w<tSF0l4Q@>4?w>0TC@,0*3F
2007-04-11 11:00:17!AIVDM,1,1,,A,337j@D?8P0NqN>4@7<Wh041801u@,0*2E
2007-04-11 11:00:17!AIVDM,1,1,,A,144huw0P002duGHIUeG:I?w80<19,0*08
2007-04-11 11:00:17!AIVDM,1,1,,A,15MsuE0P01I>?=v@lRa4iOw@0D3<,0*0F
2007-04-11 11:00:17!AIVDM,1,1,,A,14hmMN001MOi54VMIEpo5EC>00S?,0*17
2007-04-11 11:00:17!AIVDM,1,1,,A,35B6KH5P002HPapCoKp1lww<0000,0*7F
2007-04-11 11:00:17!AIVDM,1,1,,A,13LBc:0000QLieDRGf?IAaW>08GH,0*6D
2007-04-11 11:00:17!AIVDM,1,1,,A,15Mq<;PP04IJrg@;9Ba3e?w@00SS,0*34
2007-04-11 11:00:17!AIVDM,1,1,,A,14Rgb`82i<rAI=p>saT1jiQ<00Rt,0*7D
2007-04-11 11:00:17!AIVDM,1,1,,A,13b`r20000Ow7?4Ncr9<EQ7@08GI,0*5D
2007-04-11 11:00:17!AIVDM,1,1,,A,15CfWF0027P6F2rMLpi3oS3<04C@,0*6C
2007-04-11 11:00:17!AIVDM,1,1,,A,13LBc:0000QLieDRGf?IAaW>08GH,0*6D
2007-04-11 11:00:17!AIVDM,1,1,,A,13UItR80011dJTPEdwhhiPg@0D2K,0*49
2007-04-11 11:00:17!AIVDM,1,1,,A,139KQ4PPA20oF``O0<OnE53@2<1:,0*3D
2007-04-11 11:00:17!AIVDM,1,1,,A,13nddT002OP9qHTMP0<8L6k<0<4;,0*60
2007-04-11 11:00:17!AIVDM,1,1,,A,15N7`?PP01JRnb0E5:37cww<00SE,0*26
2007-04-11 11:00:17!AIVDM,1,1,,A,13b`r20000Ow7?4Ncr9<EQ7@08GI,0*5D
2007-04-11 11:00:17!AIVDM,2,1,3,A,569@1?P000008PAT000`T4p@tpL0000000000<2998B87400000000000000,0*78
2007-04-11 11:00:17!AIVDM,2,2,3,A,00000000000,2*27
2007-04-11 11:00:17!AIVDM,1,1,,A,13QHH:002AOUpHTDS4d3L2m:0@GH,0*68
2007-04-11 11:00:17!AIVDM,1,1,,A,15N1QP0P00IdqULAW:i9`wwB04C@,0*20
2007-04-11 11:00:17!AIVDM,1,1,,A,15MwbjPP01IS6@jA7tIe>OwB04C@,0*7A
2007-04-11 11:00:17!AIVDM,1,1,,A,142LUG@02aJ@WibBBhmS>RW>0<0<,0*69
2007-04-11 11:00:17!AIVDM,1,1,,A,15Mpma?P01J6aN@?vu5e=gwB04C@,0*6A
2007-04-11 11:00:17!AIVDM,1,1,,A,39NS4?i0011DH6Ad`oD;17I<0000,0*4F
2007-04-11 11:00:17!AIVDM,1,1,,A,33P9Ir@P@8PoI`hNwFIElSU>00u1,0*01
2007-04-11 11:00:17!AIVDM,1,1,,A,1595IthP06IIR6>:vBt`i?wB00Rk,0*37
2007-04-11 11:00:17!AIVDM,1,1,,A,139RJc00010eI1TN`II1O6m>0HGo,0*7B
2007-04-11 11:00:17!AIVDM,1,1,,A,13:4<:0P000@lTfMLS7h0?w<00SB,0*3A
2007-04-11 11:00:17!AIVDM,1,1,,A,13KQ<L001JPmLARPvv;2qRCD2HGo,0*78
2007-04-11 11:00:17!AIVDM,1,1,,A,402<MPiuM62lW1VN:jRTWBQ00000,0*54
2007-04-11 11:00:17!AIVDM,2,1,1,A,544c@8027EO5DU=T001<P4h40000000000000016:PE5;55FN7H4m;T10000,0*2B
2007-04-11 11:00:17!AIVDM,2,2,1,A,00000000000,2*25
2007-04-11 11:00:17!AIVDM,1,1,,A,17lca0p0007LSG40hjCca9iB04C@,0*03
2007-04-11 11:00:17!AIVDM,1,1,,A,1ED=kL8P001d1LDEgq100?w80000,0*1A
